band,seed,topo,episode,att_strength,n_valid_events,behavioural_residual_episode,root_owned_departures,final_root_owned_count,root_owned_static_cell
30-40,123,92,26,0.4426365651190281,10,3.604166666666668,2,16,21.604166666666668
30-40,123,92,27,0.6801216136664152,13,-2.395833333333332,3,21,21.604166666666668
30-40,123,92,28,0.7163803206135829,15,0.6041666666666679,4,17,21.604166666666668
30-40,123,92,29,0.6924807714298368,10,-0.39583333333333215,1,21,21.604166666666668
30-40,123,92,30,0.6256976836094899,14,6.604166666666668,0,15,21.604166666666668
30-40,123,92,31,0.7784729361534118,15,20.604166666666668,0,1,21.604166666666668
30-40,123,92,32,0.8185879278928041,10,-1.3958333333333321,7,16,21.604166666666668
30-40,123,92,33,0.8716418355364691,11,6.604166666666668,0,15,21.604166666666668
30-40,123,92,34,0.7755122392305306,7,21.604166666666668,0,0,21.604166666666668
30-40,123,92,35,0.7467720646278134,14,3.604166666666668,1,17,21.604166666666668
30-40,123,92,36,0.45934518476327263,15,5.604166666666668,0,16,21.604166666666668
30-40,123,92,37,0.7942173713818192,9,3.604166666666668,1,17,21.604166666666668
30-40,123,92,38,0.6809680751757696,16,21.604166666666668,0,0,21.604166666666668
30-40,123,92,39,0.765401281150324,7,1.6041666666666679,2,18,21.604166666666668
30-40,123,92,40,0.68773505750757,13,2.604166666666668,1,18,21.604166666666668
30-40,123,92,41,0.5450450222939253,10,0.6041666666666679,3,18,21.604166666666668
30-40,200,15,0,0.5978572299195961,11,4.692307692307693,0,22,26.692307692307693
30-40,200,15,1,0.9523835275322199,12,3.6923076923076934,4,19,26.692307692307693
30-40,200,15,2,0.8893255066747466,12,-2.3076923076923066,2,27,26.692307692307693
30-40,200,15,3,0.8025237035334987,17,7.692307692307693,0,19,26.692307692307693
30-40,200,15,4,0.7144922174823781,12,2.6923076923076934,3,21,26.692307692307693
30-40,200,15,5,0.7253458451790115,12,1.6923076923076934,2,23,26.692307692307693
30-40,200,15,6,0.9376688382842324,11,0.6923076923076934,0,26,26.692307692307693
30-40,200,15,7,1.2143853510109086,12,3.6923076923076934,1,22,26.692307692307693
30-40,200,15,8,0.9216676422705253,15,4.692307692307693,1,21,26.692307692307693
30-40,200,15,9,0.8714942845205466,15,-1.3076923076923066,6,22,26.692307692307693
30-40,200,15,10,0.7139632654272847,9,2.6923076923076934,0,24,26.692307692307693
30-40,200,15,11,0.9158518219677111,12,1.6923076923076934,2,23,26.692307692307693
30-40,200,15,12,1.0393677651882172,14,-0.3076923076923066,3,24,26.692307692307693
30-40,200,15,13,1.0755437718859564,12,3.6923076923076934,1,22,26.692307692307693
30-40,200,15,14,1.080159876185159,12,5.692307692307693,2,19,26.692307692307693
30-40,200,15,15,0.9620937450478474,12,-0.3076923076923066,1,26,26.692307692307693
30-40,200,15,16,0.7693309577351267,11,2.6923076923076934,2,22,26.692307692307693
30-40,200,15,17,0.8326778958684632,14,5.692307692307693,0,21,26.692307692307693
30-40,200,15,18,0.8075167811475694,8,-4.307692307692307,3,28,26.692307692307693
30-40,200,15,19,0.9782373396341096,11,4.692307692307693,3,19,26.692307692307693
30-40,200,15,20,0.9621895941143687,11,-2.3076923076923066,0,29,26.692307692307693
30-40,200,15,21,0.7373079923563637,16,-1.3076923076923066,0,28,26.692307692307693
30-40,200,15,22,0.715808526178201,15,-3.3076923076923066,1,29,26.692307692307693
30-40,200,15,23,0.795081683688543,11,-1.3076923076923066,2,26,26.692307692307693
30-40,200,15,24,0.6424213733213643,12,-0.3076923076923066,1,26,26.692307692307693
30-40,200,15,25,0.7045953332756957,12,3.6923076923076934,0,23,26.692307692307693
30-40,200,15,26,0.8379180657544306,14,5.692307692307693,0,21,26.692307692307693
30-40,200,15,27,0.8849682829653224,12,0.6923076923076934,3,23,26.692307692307693
30-40,200,15,28,0.6971978382724855,18,5.692307692307693,2,19,26.692307692307693
30-40,200,15,29,0.7231868774845049,13,-3.3076923076923066,3,27,26.692307692307693
30-40,200,15,30,0.9048987892098151,13,3.6923076923076934,1,22,26.692307692307693
30-40,200,15,31,0.85943846963346,17,-0.3076923076923066,6,21,26.692307692307693
30-40,200,15,32,1.0076824311505665,11,1.6923076923076934,2,23,26.692307692307693
30-40,200,15,33,0.7719466462731361,9,-1.3076923076923066,3,25,26.692307692307693
30-40,200,15,34,0.7902844951798519,12,-1.3076923076923066,1,27,26.692307692307693
30-40,200,15,35,0.782786293537356,16,-2.3076923076923066,0,29,26.692307692307693
30-40,200,15,36,0.763364198928078,12,-4.307692307692307,1,30,26.692307692307693
30-40,200,15,37,0.6979620598256588,10,3.6923076923076934,1,22,26.692307692307693
30-40,200,15,38,0.7414795834985044,9,-2.3076923076923066,1,28,26.692307692307693
30-40,200,15,39,0.8049155506305397,16,1.6923076923076934,0,25,26.692307692307693
30-40,200,15,40,0.8788877858055962,9,2.6923076923076934,2,22,26.692307692307693
30-40,200,15,41,1.1965346669571266,9,2.6923076923076934,2,22,26.692307692307693
30-40,200,15,42,0.8653961068484932,16,4.692307692307693,5,17,26.692307692307693
30-40,200,15,43,0.8208403020476301,15,1.6923076923076934,0,25,26.692307692307693
30-40,200,15,44,1.075206846715166,13,0.6923076923076934,1,25,26.692307692307693
30-40,200,15,45,0.9145225144245408,11,-0.3076923076923066,3,24,26.692307692307693
30-40,200,15,46,0.8189603535990629,14,0.6923076923076934,0,26,26.692307692307693
30-40,200,15,47,0.8639063491589494,9,3.6923076923076934,3,20,26.692307692307693
30-40,200,15,48,0.6346418478836616,9,0.6923076923076934,1,25,26.692307692307693
30-40,200,15,49,0.9954484625218006,13,-2.3076923076923066,1,28,26.692307692307693
30-40,200,15,50,0.7599431391184529,12,0.6923076923076934,2,24,26.692307692307693
30-40,200,15,51,0.6941310959783468,11,5.692307692307693,1,20,26.692307692307693
30-40,200,15,52,0.7393127344548702,12,3.6923076923076934,2,21,26.692307692307693
30-40,200,15,53,0.7954122532779971,12,1.6923076923076934,6,19,26.692307692307693
30-40,200,19,0,0.5747921511841317,12,2.4583333333333286,0,20,22.45833333333333
30-40,200,19,1,0.7957215600957473,9,2.4583333333333286,0,20,22.45833333333333
30-40,200,19,2,0.8467071056365967,15,-0.5416666666666714,2,21,22.45833333333333
30-40,200,19,3,0.6538033129440414,9,2.4583333333333286,0,20,22.45833333333333
30-40,200,19,4,0.6944954654734049,14,1.4583333333333286,0,21,22.45833333333333
30-40,200,19,5,0.77575001696294,11,0.4583333333333286,1,21,22.45833333333333
30-40,200,19,6,0.936412840615958,12,2.4583333333333286,4,16,22.45833333333333
30-40,200,19,7,0.7842752881762054,9,0.4583333333333286,1,21,22.45833333333333
30-40,200,19,8,0.8247180538407216,12,5.458333333333329,3,14,22.45833333333333
30-40,200,19,9,0.7452561591441432,12,0.4583333333333286,1,21,22.45833333333333
30-40,200,19,10,0.6362020296510309,16,0.4583333333333286,4,18,22.45833333333333
30-40,200,19,11,0.7938515503580371,12,2.4583333333333286,3,17,22.45833333333333
30-40,200,19,12,0.7147645470686257,8,-0.5416666666666714,0,23,22.45833333333333
30-40,200,19,13,0.7168216333569338,12,-0.5416666666666714,3,20,22.45833333333333
30-40,200,19,14,0.6934809317191442,15,-1.5416666666666714,0,24,22.45833333333333
30-40,200,19,15,0.9837509093806147,10,-2.5416666666666714,0,25,22.45833333333333
30-40,200,19,16,0.6634889224854609,12,3.4583333333333286,2,17,22.45833333333333
30-40,200,19,17,0.9807342294869679,7,3.4583333333333286,0,19,22.45833333333333
30-40,200,19,18,0.7911935918964446,16,0.4583333333333286,3,19,22.45833333333333
30-40,200,19,19,0.8104149379457036,12,4.458333333333329,0,18,22.45833333333333
30-40,200,19,20,0.7533415180559342,13,-1.5416666666666714,2,22,22.45833333333333
30-40,200,19,21,0.839916446711868,12,4.458333333333329,3,15,22.45833333333333
30-40,200,19,22,0.7906666549925621,13,0.4583333333333286,3,19,22.45833333333333
30-40,200,19,23,0.8565482571721077,10,-0.5416666666666714,1,22,22.45833333333333
30-40,200,19,24,0.781138196742783,12,0.4583333333333286,1,21,22.45833333333333
30-40,200,19,25,0.7174096813425421,10,-0.5416666666666714,0,23,22.45833333333333
30-40,200,19,26,0.9166164499604039,9,-0.5416666666666714,2,21,22.45833333333333
30-40,200,19,27,0.46539350326306056,14,-0.5416666666666714,0,23,22.45833333333333
30-40,200,19,28,0.7954198718070984,14,2.4583333333333286,1,19,22.45833333333333
30-40,200,19,29,0.9224291641942479,11,0.4583333333333286,2,20,22.45833333333333
30-40,200,19,30,0.591679751729736,13,2.4583333333333286,1,19,22.45833333333333
30-40,200,19,31,0.5128490238760909,15,3.4583333333333286,3,16,22.45833333333333
30-40,200,19,32,0.8779192223128948,11,2.4583333333333286,1,19,22.45833333333333
30-40,200,19,33,0.782105298154056,10,1.4583333333333286,2,19,22.45833333333333
30-40,200,19,34,0.8389514317228035,11,0.4583333333333286,3,19,22.45833333333333
30-40,200,19,35,0.5999299345538021,10,7.458333333333329,2,13,22.45833333333333
30-40,200,19,36,0.5916944960132241,10,3.4583333333333286,2,17,22.45833333333333
30-40,200,19,37,1.1969336005193847,7,0.4583333333333286,1,21,22.45833333333333
30-40,200,19,38,0.8647533499946197,12,-0.5416666666666714,2,21,22.45833333333333
30-40,200,19,39,0.7054768189787864,15,2.4583333333333286,2,18,22.45833333333333
30-40,200,19,40,0.7199564555373329,13,-0.5416666666666714,3,20,22.45833333333333
30-40,200,19,41,1.0319077970460058,10,0.4583333333333286,1,21,22.45833333333333
30-40,200,19,42,0.514045120527347,15,5.458333333333329,2,15,22.45833333333333
30-40,200,19,43,0.866436964760606,13,-0.5416666666666714,6,17,22.45833333333333
30-40,200,19,44,0.5802913165579622,13,1.4583333333333286,2,19,22.45833333333333
30-40,200,19,45,0.7561580912972038,11,2.4583333333333286,4,16,22.45833333333333
30-40,200,19,46,0.613629967905581,8,0.4583333333333286,1,21,22.45833333333333
30-40,200,19,47,0.5408869252468531,13,3.4583333333333286,0,19,22.45833333333333
30-40,200,3,0,0.8055889328631262,12,1.0694444444444429,3,20,24.069444444444443
30-40,200,3,1,0.8592886917970397,11,-2.930555555555557,1,26,24.069444444444443
30-40,200,3,2,0.6287226272238926,11,0.06944444444444287,0,24,24.069444444444443
30-40,200,3,3,0.9447966905621191,12,-1.9305555555555571,1,25,24.069444444444443
30-40,200,3,4,0.7113901669667526,11,-4.930555555555557,3,26,24.069444444444443
30-40,200,3,5,0.7943117685616017,10,-0.9305555555555571,1,24,24.069444444444443
30-40,200,3,6,0.4828837847337127,10,1.0694444444444429,3,20,24.069444444444443
30-40,200,3,7,0.6527217777135471,12,-0.9305555555555571,0,25,24.069444444444443
30-40,200,3,8,0.5826169305170575,12,-0.9305555555555571,0,25,24.069444444444443
30-40,200,3,9,0.7915347524815135,9,-1.9305555555555571,2,24,24.069444444444443
30-40,200,3,10,0.5917329397052526,14,1.0694444444444429,1,22,24.069444444444443
30-40,200,3,11,0.6599644742906093,10,-3.930555555555557,1,27,24.069444444444443
30-40,200,3,12,0.9507602422187725,9,12.069444444444443,1,11,24.069444444444443
30-40,200,3,13,0.5870335295330733,8,-3.930555555555557,1,27,24.069444444444443
30-40,200,3,14,0.6201032527229365,17,-2.930555555555557,2,25,24.069444444444443
30-40,200,3,16,0.41488131364950764,13,23.069444444444443,0,1,24.069444444444443
30-40,200,3,17,0.7464342198800296,8,3.069444444444443,1,20,24.069444444444443
30-40,200,3,18,1.0073639238253236,8,-0.9305555555555571,1,24,24.069444444444443
30-40,200,3,19,0.6839875534309873,14,1.0694444444444429,0,23,24.069444444444443
30-40,200,3,20,0.8017134226858615,10,-1.9305555555555571,1,25,24.069444444444443
30-40,200,3,21,0.694002059421369,14,0.06944444444444287,2,22,24.069444444444443
30-40,200,32,0,0.7326722203288227,8,0.7142857142857153,1,21,22.714285714285715
30-40,200,32,1,1.0815362950166068,15,-0.2857142857142847,3,20,22.714285714285715
30-40,200,32,2,0.959896735677665,11,-1.2857142857142847,2,22,22.714285714285715
30-40,200,32,3,0.7595475985269461,14,0.7142857142857153,2,20,22.714285714285715
30-40,200,32,4,0.5992123704403639,15,1.7142857142857153,1,20,22.714285714285715
30-40,200,32,5,0.8913997755282455,9,-1.2857142857142847,5,19,22.714285714285715
30-40,200,32,6,1.08840670324862,10,2.7142857142857153,2,18,22.714285714285715
30-40,200,32,7,0.7065607351916177,14,1.7142857142857153,1,20,22.714285714285715
30-40,200,32,8,1.0058226227346394,9,0.7142857142857153,4,18,22.714285714285715
30-40,200,32,9,0.9537347238510847,11,-1.2857142857142847,1,23,22.714285714285715
30-40,200,32,10,0.6768149248673581,16,-0.2857142857142847,4,19,22.714285714285715
30-40,200,32,11,0.7063366245916661,17,-3.2857142857142847,1,25,22.714285714285715
30-40,200,32,12,0.6032113244926388,11,-3.2857142857142847,1,25,22.714285714285715
30-40,200,32,13,0.7028718737556654,17,-1.2857142857142847,1,23,22.714285714285715
30-40,200,32,14,0.7542922029271721,10,-2.2857142857142847,3,22,22.714285714285715
30-40,200,32,15,0.7789832036942244,11,-0.2857142857142847,0,23,22.714285714285715
30-40,200,32,16,0.6452067097028097,9,-0.2857142857142847,3,20,22.714285714285715
30-40,200,32,17,0.6849408061666922,11,1.7142857142857153,2,19,22.714285714285715
30-40,200,32,18,0.4836617460982366,11,-1.2857142857142847,1,23,22.714285714285715
30-40,200,32,19,0.87732225873818,12,1.7142857142857153,0,21,22.714285714285715
30-40,200,32,20,0.597104808781296,10,-0.2857142857142847,3,20,22.714285714285715
30-40,200,32,21,0.7694481513980362,9,-3.2857142857142847,2,24,22.714285714285715
30-40,200,32,22,0.5854126479138028,11,10.714285714285715,0,12,22.714285714285715
30-40,200,32,23,0.9468780995036165,12,1.7142857142857153,0,21,22.714285714285715
30-40,200,32,24,0.6840364594351162,11,10.714285714285715,0,12,22.714285714285715
30-40,200,32,25,0.46970165046778595,11,3.7142857142857153,2,17,22.714285714285715
30-40,200,32,26,0.6642425640557821,13,-2.2857142857142847,0,25,22.714285714285715
30-40,200,32,27,0.6613631574437022,10,3.7142857142857153,0,19,22.714285714285715
30-40,200,32,28,0.7370920940819714,9,3.7142857142857153,1,18,22.714285714285715
30-40,200,32,29,0.8794295547360723,11,3.7142857142857153,1,18,22.714285714285715
30-40,200,44,0,1.1712785543253024,12,1.0615384615384613,0,24,25.06153846153846
30-40,200,44,1,0.727599785239859,11,2.0615384615384613,4,19,25.06153846153846
30-40,200,44,2,0.9975404571741819,10,2.0615384615384613,0,23,25.06153846153846
30-40,200,44,3,1.0202956260181963,12,3.0615384615384613,1,21,25.06153846153846
30-40,200,44,4,0.7859361021277996,13,2.0615384615384613,0,23,25.06153846153846
30-40,200,44,5,0.7824372553194945,13,2.0615384615384613,1,22,25.06153846153846
30-40,200,44,6,0.9231635892333893,13,1.0615384615384613,3,21,25.06153846153846
30-40,200,44,7,0.9200072122737766,10,3.0615384615384613,3,19,25.06153846153846
30-40,200,44,8,1.058762276959088,9,-1.9384615384615387,4,23,25.06153846153846
30-40,200,44,9,0.8843479781196668,13,1.0615384615384613,0,24,25.06153846153846
30-40,200,44,10,0.9769027443745961,13,3.0615384615384613,2,20,25.06153846153846
30-40,200,44,11,0.8981714334338904,10,-0.9384615384615387,5,21,25.06153846153846
30-40,200,44,12,0.849591133542932,13,0.06153846153846132,2,23,25.06153846153846
30-40,200,44,13,0.8740945921533487,11,0.06153846153846132,1,24,25.06153846153846
30-40,200,44,14,0.9831753930904799,9,7.061538461538461,1,17,25.06153846153846
30-40,200,44,15,1.1276841942841809,12,4.061538461538461,6,15,25.06153846153846
30-40,200,44,16,1.137852021958679,12,1.0615384615384613,2,22,25.06153846153846
30-40,200,44,17,1.1274054526972275,12,1.0615384615384613,0,24,25.06153846153846
30-40,200,44,18,0.9178926039200562,13,4.061538461538461,1,20,25.06153846153846
30-40,200,44,19,0.9805717198178172,10,-0.9384615384615387,7,19,25.06153846153846
30-40,200,44,20,0.908931605856527,11,2.0615384615384613,2,21,25.06153846153846
30-40,200,44,21,0.4519714363850653,12,-1.9384615384615387,1,26,25.06153846153846
30-40,200,44,22,0.7236161951773933,14,-1.9384615384615387,2,25,25.06153846153846
30-40,200,44,23,1.0577425632912378,13,6.061538461538461,0,19,25.06153846153846
30-40,200,44,24,0.8771605803631246,12,-2.9384615384615387,2,26,25.06153846153846
30-40,200,44,25,1.1896493827924133,10,1.0615384615384613,2,22,25.06153846153846
30-40,200,44,26,0.9608413524925709,15,2.0615384615384613,0,23,25.06153846153846
30-40,200,44,27,1.081605045463551,11,2.0615384615384613,1,22,25.06153846153846
30-40,200,44,28,1.0299516213549809,11,3.0615384615384613,3,19,25.06153846153846
30-40,200,44,29,0.8673518522332112,15,2.0615384615384613,1,22,25.06153846153846
30-40,200,44,30,0.9028693348169327,15,2.0615384615384613,5,18,25.06153846153846
30-40,200,44,31,1.1034614669957332,14,2.0615384615384613,0,23,25.06153846153846
30-40,200,44,32,1.0552357853286796,9,-0.9384615384615387,0,26,25.06153846153846
30-40,200,44,33,0.7893455240742436,14,5.061538461538461,1,19,25.06153846153846
30-40,200,44,34,0.9486030309150616,15,0.06153846153846132,0,25,25.06153846153846
30-40,200,44,35,1.1056390484528882,14,2.0615384615384613,2,21,25.06153846153846
30-40,200,44,36,1.1685860598725932,7,0.06153846153846132,3,22,25.06153846153846
30-40,200,44,37,0.7422169230671393,18,-0.9384615384615387,0,26,25.06153846153846
30-40,200,44,38,0.6349817495793104,12,3.0615384615384613,2,20,25.06153846153846
30-40,200,44,39,1.0553445094930274,14,1.0615384615384613,0,24,25.06153846153846
30-40,200,44,40,0.9158285868664583,12,2.0615384615384613,0,23,25.06153846153846
30-40,200,44,41,0.9345810362137854,12,4.061538461538461,0,21,25.06153846153846
30-40,200,44,42,0.9453378925816371,13,-0.9384615384615387,2,24,25.06153846153846
30-40,200,44,43,1.225588252937252,11,0.06153846153846132,2,23,25.06153846153846
30-40,200,44,44,0.9172393643918136,12,0.06153846153846132,0,25,25.06153846153846
30-40,200,44,45,0.7792607544300457,12,-0.9384615384615387,1,25,25.06153846153846
30-40,200,44,46,0.8092434086969921,14,2.0615384615384613,0,23,25.06153846153846
30-40,200,44,47,0.7878894436483582,12,-0.9384615384615387,0,26,25.06153846153846
30-40,200,44,48,1.0495193619281054,8,-0.9384615384615387,7,19,25.06153846153846
30-40,200,44,49,1.0011062940152793,13,-1.9384615384615387,0,27,25.06153846153846
30-40,200,44,50,0.8228930020704865,10,2.0615384615384613,5,18,25.06153846153846
30-40,200,44,51,1.000736553221941,6,2.0615384615384613,0,23,25.06153846153846
30-40,200,44,52,0.5983746916587863,14,3.0615384615384613,6,16,25.06153846153846
30-40,200,44,53,0.8921198816969991,18,1.0615384615384613,1,23,25.06153846153846
30-40,200,44,54,0.9918845783059413,13,4.061538461538461,2,19,25.06153846153846
30-40,200,44,55,0.8267268352210522,10,1.0615384615384613,1,23,25.06153846153846
30-40,200,44,56,1.1993532654984544,12,3.0615384615384613,2,20,25.06153846153846
30-40,200,44,57,0.9970108514482324,11,2.0615384615384613,1,22,25.06153846153846
30-40,200,44,58,0.9652727484703064,15,0.06153846153846132,0,25,25.06153846153846
30-40,200,44,59,1.080755078657107,11,0.06153846153846132,2,23,25.06153846153846
30-40,200,50,0,0.7250694795088335,11,6.25,0,15,21.25
30-40,200,50,1,0.8311257099732756,10,7.25,0,14,21.25
30-40,200,50,2,0.6910767631073084,14,5.25,2,14,21.25
